Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementClickable(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 17:27:04,2023-08-16 17:27:04,0.467s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 17:27:04,2023-08-16 17:27:05,0.458s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), USERNAME)",Chrome 115.0.0.0,,,2023-08-16 17:27:05,2023-08-16 17:27:06,0.904s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 17:27:06,2023-08-16 17:27:06,0.445s,PASSED
"setEncryptedText(findTestObject(""OB_001_Login screen/Login Screen/Password""), PASSWORD)",Chrome 115.0.0.0,,,2023-08-16 17:27:06,2023-08-16 17:27:07,0.617s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 17:27:07,2023-08-16 17:27:07,0.426s,PASSED
"waitForElementVisible(findTestObject(""OB_004_Logout Feature/logout feature/a_IOCL""), 15)",Chrome 115.0.0.0,,,2023-08-16 17:27:07,2023-08-16 17:27:38,30.250s,PASSED
"click(findTestObject(""OB_004_Logout Feature/logout feature/a_IOCL""))",Chrome 115.0.0.0,,,2023-08-16 17:27:38,2023-08-16 17:28:08,30.421s,PASSED
"click(findTestObject(""OB_004_Logout Feature/logout feature/button_Logout""))",Chrome 115.0.0.0,,,2023-08-16 17:28:08,2023-08-16 17:28:09,0.551s,PASSED
"verifyElementVisible(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 17:28:09,2023-08-16 17:28:10,1.742s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-16 17:28:10,2023-08-16 17:28:11,0.691s,PASSED
